ID_Sesion,NivelEstudiante,Disciplina,FechaSesion,DuracionMinutos,TotalIndicaciones,TipoTarea,NivelAsistenciaIA,ResultadoFinal,UsadoNuevamente,CalificacionSatisfaccion
SESSION02671,Universitario,Ingeniería,2024-09-16,27.75,11,Redacción,3,Idea Rezagada,True,3.9
SESSION02672,Preparatoria,Biología,2025-05-02,6.96,3,Ayuda con Tareas,4,Tarea Completada,True,4.6
SESSION02673,Graduado,Historia,2025-05-05,38.89,11,Estudio,3,Gave Up,True,4.5
SESSION02674,Universitario,Historia,2024-08-30,20.97,5,Estudio,4,Idea Rezagada,True,4.3
SESSION02675,Universitario,Psicología,2025-03-25,24.15,5,Estudio,3,Idea Rezagada,True,3.5
SESSION02677,Universitario,Ciencias de la Computación,2025-05-03,22.18,10,Estudio,3,Idea Rezagada,True,2.2
SESSION02678,Graduado,Matemáticas,2025-05-07,12.57,4,Redacción,5,Idea Rezagada,True,4.9
SESSION02679,Preparatoria,Ciencias de la Computación,2024-08-04,8.21,2,Estudio,4,Confundido,True,3.7
SESSION02680,Graduado,Matemáticas,2025-04-06,18.36,4,Programación,5,Tarea Completada,True,4.7
SESSION02681,Universitario,Ciencias de la Computación,2024-08-14,21.35,8,Programación,4,Tarea Completada,True,5.0
SESSION02682,Universitario,Negocios,2024-09-05,22.71,9,Redacción,4,Idea Rezagada,True,3.7
SESSION02683,Universitario,Negocios,2025-05-14,12.09,2,Ayuda con Tareas,3,Confundido,True,1.9
SESSION02685,Preparatoria,Ingeniería,2024-08-12,18.46,3,Ayuda con Tareas,5,Tarea Completada,True,5.0
SESSION02686,Graduado,Psicología,2024-09-09,49.37,11,Ayuda con Tareas,3,Tarea Completada,True,2.9
SESSION02687,Preparatoria,Biología,2025-02-14,6.81,1,Redacción,4,Idea Rezagada,True,2.6
SESSION02688,Universitario,Ciencias de la Computación,2024-08-18,51.67,12,Redacción,4,Gave Up,True,4.0
SESSION02689,Preparatoria,Ingeniería,2025-05-31,36.73,8,Ayuda con Tareas,4,Tarea Completada,True,4.4
SESSION02690,Universitario,Psicología,2025-05-16,15.22,4,Ayuda con Tareas,4,Tarea Completada,True,2.9
SESSION02691,Universitario,Ciencias de la Computación,2025-03-01,28.09,10,Redacción,3,Tarea Completada,True,4.3
SESSION02692,Universitario,Psicología,2024-06-26,4.79,1,Redacción,2,Tarea Completada,True,2.1
SESSION02693,Universitario,Ingeniería,2025-02-22,5.59,2,Programación,3,Tarea Completada,True,2.1
SESSION02694,Graduado,Ingeniería,2024-10-20,8.78,2,Redacción,3,Confundido,True,2.4
SESSION02696,Graduado,Ingeniería,2024-07-29,5.8,2,Ayuda con Tareas,5,Tarea Completada,True,4.5
SESSION02697,Universitario,Psicología,2024-07-16,11.81,7,Investigación,3,Gave Up,True,3.9
SESSION02698,Universitario,Ciencias de la Computación,2024-11-17,28.7,6,Estudio,3,Gave Up,True,2.9
SESSION02699,Universitario,Ingeniería,2025-04-06,52.17,20,Ayuda con Tareas,3,Tarea Completada,True,2.8
SESSION02700,Graduado,Matemáticas,2024-06-27,5.13,1,Redacción,4,Gave Up,True,2.5
SESSION02701,Universitario,Ingeniería,2025-06-02,9.01,4,Estudio,5,Gave Up,True,5.0
SESSION02702,Graduado,Biología,2024-07-28,20.69,8,Estudio,4,Idea Rezagada,True,5.0
SESSION02703,Universitario,Ingeniería,2025-01-11,20.22,9,Estudio,2,Tarea Completada,True,3.1
SESSION02704,Universitario,Ingeniería,2024-09-27,5.82,1,Redacción,3,Idea Rezagada,True,3.2
SESSION02705,Universitario,Historia,2024-12-02,8.87,4,Estudio,3,Idea Rezagada,True,1.8
SESSION02706,Universitario,Ciencias de la Computación,2024-10-03,24.31,10,Investigación,3,Gave Up,True,4.6
SESSION02707,Graduado,Ingeniería,2024-12-31,31.64,9,Ayuda con Tareas,4,Tarea Completada,True,3.9
SESSION02708,Universitario,Psicología,2024-08-25,41.84,10,Redacción,4,Confundido,True,3.9
SESSION02709,Universitario,Psicología,2024-09-11,17.74,6,Redacción,4,Idea Rezagada,True,4.7
SESSION02712,Graduado,Psicología,2024-10-22,6.83,2,Lluvia de Ideas,4,Tarea Completada,True,3.8
SESSION02713,Universitario,Psicología,2024-11-04,16.56,6,Redacción,4,Tarea Completada,True,5.0
SESSION02714,Universitario,Psicología,2024-07-03,12.23,4,Redacción,3,Tarea Completada,True,2.3
SESSION02716,Preparatoria,Biología,2024-08-27,33.14,15,Investigación,3,Idea Rezagada,True,3.4
SESSION02717,Universitario,Ingeniería,2025-04-17,20.9,5,Programación,5,Idea Rezagada,True,4.0
SESSION02719,Universitario,Ingeniería,2024-11-27,14.76,7,Redacción,5,Tarea Completada,True,5.0
SESSION02720,Preparatoria,Negocios,2025-01-11,48.26,10,Investigación,4,Confundido,True,3.9
SESSION02721,Universitario,Ciencias de la Computación,2025-03-25,18.32,8,Programación,2,Confundido,True,1.9
SESSION02722,Universitario,Ingeniería,2024-07-27,15.44,3,Ayuda con Tareas,5,Tarea Completada,True,4.2
SESSION02723,Graduado,Negocios,2025-03-09,57.08,12,Programación,5,Idea Rezagada,True,4.0
SESSION02725,Graduado,Matemáticas,2024-08-31,45.86,11,Estudio,2,Tarea Completada,True,1.8
SESSION02726,Preparatoria,Ciencias de la Computación,2025-04-25,6.74,3,Programación,4,Tarea Completada,True,3.9
SESSION02727,Preparatoria,Historia,2024-09-02,16.93,3,Estudio,4,Tarea Completada,True,3.9
SESSION02728,Universitario,Matemáticas,2025-06-08,7.78,3,Estudio,4,Confundido,True,2.9
SESSION02729,Universitario,Ingeniería,2024-11-06,13.64,3,Redacción,3,Tarea Completada,True,3.4
SESSION02731,Universitario,Historia,2024-12-21,1.93,7,Programación,1,Tarea Completada,True,1.3
SESSION02732,Preparatoria,Ingeniería,2024-10-26,16.88,6,Redacción,5,Tarea Completada,True,5.0
SESSION02733,Universitario,Psicología,2024-10-03,17.46,4,Ayuda con Tareas,3,Tarea Completada,True,3.7
SESSION02734,Universitario,Psicología,2025-04-10,26.13,12,Ayuda con Tareas,5,Idea Rezagada,True,5.0
SESSION02735,Universitario,Ciencias de la Computación,2024-11-12,27.73,8,Ayuda con Tareas,4,Gave Up,True,5.0
SESSION02736,Universitario,Ciencias de la Computación,2025-01-28,24.67,6,Lluvia de Ideas,4,Idea Rezagada,True,3.9
SESSION02737,Graduado,Psicología,2025-02-22,17.32,8,Redacción,2,Tarea Completada,True,2.4
SESSION02738,Universitario,Matemáticas,2024-10-05,12.89,3,Ayuda con Tareas,4,Tarea Completada,True,3.8
SESSION02739,Universitario,Matemáticas,2024-12-28,7.93,2,Lluvia de Ideas,4,Idea Rezagada,True,4.1
SESSION02740,Preparatoria,Matemáticas,2024-08-15,23.25,10,Programación,4,Tarea Completada,True,4.4
SESSION02741,Universitario,Psicología,2024-11-18,15.94,4,Estudio,3,Confundido,True,3.3
SESSION02742,Preparatoria,Ciencias de la Computación,2024-08-23,7.94,2,Ayuda con Tareas,3,Tarea Completada,True,2.7
SESSION02743,Preparatoria,Historia,2025-05-25,3.07,1,Ayuda con Tareas,4,Tarea Completada,True,3.3
SESSION02744,Universitario,Historia,2025-01-31,25.69,7,Investigación,3,Idea Rezagada,True,2.5
SESSION02745,Universitario,Ingeniería,2025-06-24,26.02,8,Programación,5,Idea Rezagada,True,5.0
SESSION02746,Universitario,Negocios,2024-07-06,33.28,9,Investigación,4,Confundido,True,4.4
SESSION02747,Graduado,Ingeniería,2024-10-28,8.73,3,Redacción,4,Tarea Completada,True,3.2
SESSION02748,Universitario,Matemáticas,2024-08-18,34.78,6,Redacción,3,Tarea Completada,True,3.8
SESSION02749,Universitario,Negocios,2025-02-19,12.03,4,Redacción,2,Tarea Completada,True,2.6
SESSION02751,Universitario,Historia,2024-06-24,17.33,4,Lluvia de Ideas,3,Idea Rezagada,True,3.9
SESSION02752,Universitario,Ciencias de la Computación,2025-05-07,18.79,5,Estudio,4,Idea Rezagada,True,3.5
SESSION02753,Universitario,Biología,2025-04-21,9.46,2,Programación,4,Tarea Completada,True,5.0
SESSION02754,Universitario,Biología,2025-05-22,21.39,6,Redacción,3,Tarea Completada,True,3.4
SESSION02755,Universitario,Psicología,2025-03-11,13.05,3,Programación,4,Tarea Completada,True,4.0
SESSION02757,Graduado,Biología,2024-12-17,38.28,13,Estudio,4,Tarea Completada,True,5.0
SESSION02758,Graduado,Matemáticas,2024-11-19,13.4,3,Investigación,3,Confundido,True,3.2
SESSION02759,Preparatoria,Psicología,2025-06-08,12.51,3,Redacción,4,Idea Rezagada,True,3.8
SESSION02760,Universitario,Biología,2025-03-06,61.74,17,Ayuda con Tareas,4,Tarea Completada,True,3.5
SESSION02761,Graduado,Ciencias de la Computación,2025-01-25,16.18,5,Ayuda con Tareas,3,Idea Rezagada,True,2.5
SESSION02762,Universitario,Ingeniería,2024-09-25,24.75,5,Programación,4,Tarea Completada,True,4.1
SESSION02763,Universitario,Historia,2025-04-03,31.94,15,Programación,3,Idea Rezagada,True,3.3
SESSION02764,Universitario,Psicología,2024-08-02,2.32,1,Ayuda con Tareas,5,Confundido,True,5.0
SESSION02765,Universitario,Psicología,2024-11-23,36.11,7,Ayuda con Tareas,3,Tarea Completada,True,3.5
SESSION02768,Universitario,Negocios,2025-05-27,51.81,12,Programación,3,Tarea Completada,True,3.2
SESSION02769,Graduado,Ingeniería,2024-09-02,12.5,2,Ayuda con Tareas,5,Tarea Completada,True,4.8
SESSION02771,Universitario,Negocios,2024-12-11,32.13,11,Programación,2,Confundido,True,2.2
SESSION02772,Universitario,Matemáticas,2024-08-09,63.58,2,Redacción,4,Idea Rezagada,True,3.8
SESSION02774,Universitario,Negocios,2024-12-23,56.87,15,Redacción,3,Tarea Completada,True,4.1
SESSION02775,Preparatoria,Ciencias de la Computación,2024-08-31,29.33,6,Estudio,3,Tarea Completada,True,2.0
SESSION02776,Universitario,Matemáticas,2024-07-18,23.82,4,Redacción,3,Tarea Completada,True,3.5
SESSION02777,Universitario,Ingeniería,2024-12-18,43.6,10,Ayuda con Tareas,4,Idea Rezagada,True,5.0
SESSION02778,Universitario,Ciencias de la Computación,2025-03-17,28.23,9,Redacción,5,Idea Rezagada,True,5.0
SESSION02779,Graduado,Ingeniería,2024-09-15,26.08,12,Ayuda con Tareas,4,Tarea Completada,True,5.0
SESSION02780,Graduado,Biología,2024-09-09,28.75,6,Redacción,5,Idea Rezagada,True,4.4
SESSION02781,Preparatoria,Negocios,2024-12-13,13.66,4,Ayuda con Tareas,4,Tarea Completada,True,4.4
SESSION02782,Graduado,Biología,2025-04-25,44.65,13,Ayuda con Tareas,3,Tarea Completada,True,1.9
SESSION02783,Universitario,Biología,2025-03-29,12.06,4,Ayuda con Tareas,4,Tarea Completada,True,5.0
SESSION02784,Universitario,Psicología,2025-04-02,8.28,2,Investigación,4,Idea Rezagada,True,4.8
SESSION02785,Universitario,Ciencias de la Computación,2024-09-16,18.53,6,Programación,3,Confundido,True,3.2
SESSION02786,Preparatoria,Psicología,2025-06-18,3.41,1,Estudio,5,Idea Rezagada,True,4.4
SESSION02787,Universitario,Psicología,2025-01-29,22.46,8,Estudio,3,Tarea Completada,True,3.4
SESSION02788,Universitario,Psicología,2025-03-05,7.16,2,Redacción,1,Idea Rezagada,True,1.9
SESSION02789,Universitario,Negocios,2025-02-05,21.09,4,Redacción,4,Tarea Completada,True,4.6
SESSION02791,Preparatoria,Negocios,2025-05-15,5.68,1,Redacción,4,Tarea Completada,True,4.2
SESSION02792,Preparatoria,Matemáticas,2025-06-18,16.52,3,Redacción,5,Tarea Completada,True,1.5
SESSION02793,Universitario,Negocios,2024-07-05,24.38,5,Ayuda con Tareas,4,Tarea Completada,True,3.7
SESSION02795,Universitario,Biología,2024-09-02,9.43,3,Estudio,4,Tarea Completada,True,4.1
SESSION02796,Graduado,Negocios,2024-08-30,8.83,2,Redacción,1,Idea Rezagada,True,1.0
SESSION02797,Graduado,Biología,2024-08-23,16.67,7,Redacción,3,Gave Up,True,3.3
SESSION02798,Universitario,Negocios,2025-02-14,0.84,1,Redacción,4,Tarea Completada,True,3.6
SESSION02799,Universitario,Biología,2025-01-30,39.61,12,Redacción,4,Idea Rezagada,True,3.0
SESSION02800,Universitario,Ingeniería,2025-06-12,18.82,9,Investigación,2,Gave Up,True,2.7
SESSION02801,Universitario,Historia,2025-02-17,7.83,2,Estudio,2,Tarea Completada,True,1.6
SESSION02802,Graduado,Negocios,2024-09-15,6.71,1,Lluvia de Ideas,4,Tarea Completada,True,4.5
SESSION02803,Universitario,Psicología,2024-09-07,45.54,20,Lluvia de Ideas,3,Idea Rezagada,True,4.1
SESSION02804,Universitario,Psicología,2024-11-30,11.08,3,Programación,4,Tarea Completada,True,4.1
SESSION02805,Preparatoria,Ciencias de la Computación,2025-06-01,22.58,9,Estudio,2,Tarea Completada,True,2.4
SESSION02806,Preparatoria,Negocios,2024-08-29,10.46,2,Ayuda con Tareas,5,Tarea Completada,True,5.0
SESSION02807,Preparatoria,Negocios,2024-08-02,11.09,2,Lluvia de Ideas,4,Idea Rezagada,True,2.6
SESSION02808,Universitario,Biología,2025-04-04,2.27,1,Investigación,3,Tarea Completada,True,3.9
SESSION02809,Universitario,Ingeniería,2024-12-06,17.9,4,Ayuda con Tareas,3,Idea Rezagada,True,2.3
SESSION02810,Preparatoria,Psicología,2024-10-31,31.16,11,Ayuda con Tareas,4,Tarea Completada,True,4.6
SESSION02811,Universitario,Negocios,2024-10-28,9.87,2,Investigación,2,Tarea Completada,True,2.4
SESSION02813,Universitario,Negocios,2025-05-21,4.97,1,Redacción,3,Idea Rezagada,True,1.0
SESSION02815,Universitario,Biología,2024-07-23,37.49,15,Redacción,5,Gave Up,True,5.0
SESSION02816,Universitario,Matemáticas,2025-02-27,2.79,1,Estudio,4,Idea Rezagada,True,4.8
SESSION02817,Preparatoria,Psicología,2024-10-19,10.41,3,Redacción,4,Tarea Completada,True,2.3
SESSION02819,Universitario,Psicología,2025-01-24,13.69,6,Estudio,3,Tarea Completada,True,2.5
SESSION02820,Universitario,Ingeniería,2025-01-23,9.54,2,Estudio,3,Confundido,True,2.3
SESSION02821,Universitario,Historia,2024-08-18,40.78,8,Ayuda con Tareas,2,Tarea Completada,True,1.0
SESSION02822,Preparatoria,Ingeniería,2024-09-23,13.33,2,Estudio,3,Tarea Completada,True,3.1
SESSION02823,Universitario,Matemáticas,2025-06-07,16.95,4,Investigación,3,Confundido,True,3.1
SESSION02825,Preparatoria,Psicología,2025-01-24,14.29,5,Redacción,2,Tarea Completada,True,1.0
SESSION02826,Universitario,Historia,2025-03-04,16.49,6,Redacción,2,Tarea Completada,True,2.8
SESSION02828,Universitario,Ciencias de la Computación,2025-03-23,7.76,2,Programación,4,Tarea Completada,True,3.4
SESSION02830,Universitario,Historia,2025-04-26,19.62,5,Redacción,5,Confundido,True,4.1
SESSION02831,Universitario,Ciencias de la Computación,2025-02-03,31.47,9,Investigación,2,Gave Up,True,1.3
SESSION02833,Universitario,Matemáticas,2025-06-06,7.75,2,Programación,4,Tarea Completada,True,3.1
SESSION02834,Universitario,Ciencias de la Computación,2024-10-30,26.51,5,Programación,4,Idea Rezagada,True,4.6
SESSION02835,Universitario,Negocios,2025-05-24,12.72,4,Programación,3,Tarea Completada,True,3.3
SESSION02836,Universitario,Historia,2024-10-26,23.45,5,Redacción,5,Tarea Completada,True,5.0
SESSION02837,Universitario,Ingeniería,2025-01-25,35.96,9,Redacción,5,Idea Rezagada,True,3.3
SESSION02838,Universitario,Matemáticas,2025-06-23,12.7,3,Redacción,2,Confundido,True,3.0
SESSION02839,Universitario,Ciencias de la Computación,2024-10-21,15.8,3,Estudio,4,Confundido,True,4.4
SESSION02840,Universitario,Ingeniería,2024-10-05,19.07,4,Ayuda con Tareas,5,Tarea Completada,True,5.0
SESSION02841,Universitario,Psicología,2024-12-03,15.94,4,Redacción,4,Tarea Completada,True,3.0
SESSION02842,Universitario,Biología,2024-08-10,17.39,5,Ayuda con Tareas,2,Confundido,True,1.2
SESSION02843,Universitario,Ciencias de la Computación,2024-12-30,23.92,5,Redacción,3,Tarea Completada,True,2.9
SESSION02845,Universitario,Biología,2025-03-01,21.68,5,Redacción,3,Confundido,True,3.0
SESSION02846,Universitario,Matemáticas,2024-12-20,5.29,1,Ayuda con Tareas,3,Idea Rezagada,True,1.6
SESSION02847,Preparatoria,Matemáticas,2025-04-06,6.39,1,Ayuda con Tareas,4,Tarea Completada,True,4.7
SESSION02848,Preparatoria,Matemáticas,2025-04-08,30.33,8,Programación,2,Tarea Completada,True,1.8
SESSION02849,Graduado,Psicología,2025-06-01,3.08,1,Ayuda con Tareas,4,Gave Up,True,3.7
SESSION02850,Graduado,Biología,2025-01-01,18.57,9,Programación,3,Tarea Completada,True,2.6
SESSION02851,Graduado,Ingeniería,2024-09-16,29.36,8,Redacción,4,Tarea Completada,True,4.4
SESSION02852,Graduado,Historia,2024-08-25,50.3,18,Redacción,4,Tarea Completada,True,3.5
SESSION02853,Graduado,Ciencias de la Computación,2025-05-03,4.37,1,Redacción,2,Confundido,True,2.1
SESSION02854,Universitario,Matemáticas,2024-11-23,11.85,5,Redacción,4,Idea Rezagada,True,3.8
SESSION02855,Universitario,Matemáticas,2024-10-14,13.37,4,Redacción,5,Tarea Completada,True,2.7
SESSION02856,Universitario,Psicología,2024-09-27,3.32,1,Ayuda con Tareas,3,Confundido,True,3.6
SESSION02858,Universitario,Historia,2024-07-01,31.67,12,Programación,3,Tarea Completada,True,1.5
SESSION02859,Graduado,Historia,2025-01-31,31.15,13,Investigación,4,Idea Rezagada,True,2.7
SESSION02860,Graduado,Negocios,2024-10-31,26.71,7,Ayuda con Tareas,4,Gave Up,True,3.6
SESSION02861,Universitario,Historia,2024-10-03,38.81,11,Ayuda con Tareas,3,Confundido,True,4.0
SESSION02862,Universitario,Ingeniería,2025-05-26,13.0,5,Redacción,3,Tarea Completada,True,2.8
SESSION02863,Universitario,Psicología,2024-09-30,4.3,1,Redacción,2,Idea Rezagada,True,1.1
SESSION02864,Graduado,Biología,2025-02-03,26.42,6,Redacción,4,Idea Rezagada,True,2.3
SESSION02865,Graduado,Ciencias de la Computación,2025-05-04,4.63,2,Redacción,4,Tarea Completada,True,4.5
SESSION02866,Universitario,Biología,2025-04-20,10.32,2,Programación,4,Tarea Completada,True,3.2
SESSION02867,Universitario,Ingeniería,2025-01-03,6.97,1,Estudio,3,Confundido,True,4.1
SESSION02868,Universitario,Matemáticas,2025-02-16,69.17,16,Investigación,4,Tarea Completada,True,4.5
SESSION02869,Universitario,Biología,2025-03-28,20.02,4,Redacción,3,Tarea Completada,True,3.0
SESSION02870,Preparatoria,Historia,2025-04-01,9.66,3,Ayuda con Tareas,2,Tarea Completada,True,1.1
SESSION02872,Universitario,Matemáticas,2024-09-02,14.84,5,Redacción,3,Idea Rezagada,True,5.0
SESSION02873,Universitario,Matemáticas,2025-06-05,5.11,1,Ayuda con Tareas,3,Confundido,True,2.6
SESSION02875,Universitario,Negocios,2025-02-13,4.59,1,Redacción,5,Tarea Completada,True,4.8
SESSION02876,Universitario,Ciencias de la Computación,2025-05-10,25.99,6,Redacción,1,Tarea Completada,True,2.2
SESSION02877,Universitario,Ciencias de la Computación,2025-05-19,9.64,3,Programación,5,Gave Up,True,5.0
SESSION02878,Universitario,Ingeniería,2025-05-24,28.95,7,Investigación,3,Idea Rezagada,True,2.8
SESSION02879,Graduado,Biología,2025-02-05,10.52,3,Programación,2,Idea Rezagada,True,2.0
SESSION02880,Graduado,Ciencias de la Computación,2024-12-11,32.62,15,Estudio,4,Gave Up,True,4.2
SESSION02881,Preparatoria,Negocios,2024-06-25,19.22,7,Investigación,4,Confundido,True,3.4
SESSION02882,Universitario,Ciencias de la Computación,2024-09-04,19.61,8,Redacción,5,Idea Rezagada,True,4.9
SESSION02883,Universitario,Ciencias de la Computación,2025-01-31,9.57,2,Ayuda con Tareas,4,Idea Rezagada,True,3.5
SESSION02884,Universitario,Matemáticas,2024-08-30,17.55,5,Estudio,2,Idea Rezagada,True,1.5
SESSION02885,Graduado,Historia,2024-12-11,12.81,5,Programación,4,Tarea Completada,True,5.0
SESSION02886,Universitario,Negocios,2024-07-21,22.47,8,Redacción,4,Tarea Completada,True,4.2
SESSION02887,Universitario,Ingeniería,2024-08-25,6.92,1,Estudio,5,Tarea Completada,True,4.0
SESSION02888,Graduado,Ciencias de la Computación,2024-07-15,22.25,5,Redacción,4,Idea Rezagada,True,5.0
SESSION02890,Universitario,Historia,2024-09-27,15.93,7,Redacción,4,Idea Rezagada,True,3.2
SESSION02892,Universitario,Matemáticas,2025-06-08,17.98,4,Ayuda con Tareas,3,Gave Up,True,2.8
SESSION02893,Preparatoria,Ingeniería,2025-02-10,5.12,2,Ayuda con Tareas,2,Gave Up,True,2.9
SESSION02894,Graduado,Negocios,2024-12-22,17.28,3,Programación,5,Idea Rezagada,True,4.9
SESSION02896,Graduado,Biología,2025-01-14,23.51,6,Estudio,3,Tarea Completada,True,1.4
SESSION02897,Universitario,Matemáticas,2025-06-12,32.71,7,Ayuda con Tareas,3,Tarea Completada,True,1.0
SESSION02898,Universitario,Historia,2025-01-03,29.66,6,Programación,4,Tarea Completada,True,3.3
SESSION02899,Universitario,Psicología,2025-03-30,39.81,12,Programación,4,Tarea Completada,True,3.7
SESSION02900,Universitario,Psicología,2024-08-06,51.59,12,Ayuda con Tareas,2,Idea Rezagada,True,1.0
SESSION02901,Universitario,Psicología,2024-09-15,16.96,8,Estudio,3,Tarea Completada,True,2.9
SESSION02906,Universitario,Negocios,2024-10-28,29.26,10,Redacción,3,Tarea Completada,True,4.2
SESSION02907,Universitario,Ciencias de la Computación,2024-08-16,37.4,13,Redacción,4,Tarea Completada,True,3.0
SESSION02908,Preparatoria,Biología,2025-02-27,10.37,4,Estudio,2,Idea Rezagada,True,1.5
